primary_key,listing_id,listing_url,name,host_id,host_url,host_name,host_since,host_is_superhost,host_listings_count,host_total_listings_count,latitude,longitude,room_type,accommodates,bedrooms,beds,minimum_nights,maximum_nights,has_availability,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,calculated_host_listings_count,reviews_per_month,date,available,price,adjusted_price
531,6848,https://www.airbnb.com/rooms/6848,Rental unit in Brooklyn · ★4.57 · 2 bedrooms · 1 bed · 1 bath,15991,https://www.airbnb.com/users/show/15991,Allen & Irina,5/6/2009,t,1,1,40.70935,-73.95342,Entire home/apt,3,2,1,30,730,t,189,5,0,5/25/2009,2/4/2023,4.57,1,1.11,8/18/2023,t,$89.00 ,$89.00 
532,6848,https://www.airbnb.com/rooms/6848,Rental unit in Brooklyn · ★4.57 · 2 bedrooms · 1 bed · 1 bath,15991,https://www.airbnb.com/users/show/15991,Allen & Irina,5/6/2009,t,1,1,40.70935,-73.95342,Entire home/apt,3,2,1,30,730,t,189,5,0,5/25/2009,2/4/2023,4.57,1,1.11,8/19/2023,t,$89.00 ,$89.00 
533,6848,https://www.airbnb.com/rooms/6848,Rental unit in Brooklyn · ★4.57 · 2 bedrooms · 1 bed · 1 bath,15991,https://www.airbnb.com/users/show/15991,Allen & Irina,5/6/2009,t,1,1,40.70935,-73.95342,Entire home/apt,3,2,1,30,730,t,189,5,0,5/25/2009,2/4/2023,4.57,1,1.11,8/20/2023,f,$89.00 ,$89.00 
534,6848,https://www.airbnb.com/rooms/6848,Rental unit in Brooklyn · ★4.57 · 2 bedrooms · 1 bed · 1 bath,15991,https://www.airbnb.com/users/show/15991,Allen & Irina,5/6/2009,t,1,1,40.70935,-73.95342,Entire home/apt,3,2,1,30,730,t,189,5,0,5/25/2009,2/4/2023,4.57,1,1.11,8/21/2023,f,$89.00 ,$89.00 
535,6848,https://www.airbnb.com/rooms/6848,Rental unit in Brooklyn · ★4.57 · 2 bedrooms · 1 bed · 1 bath,15991,https://www.airbnb.com/users/show/15991,Allen & Irina,5/6/2009,t,1,1,40.70935,-73.95342,Entire home/apt,3,2,1,30,730,t,189,5,0,5/25/2009,2/4/2023,4.57,1,1.11,8/22/2023,f,$89.00 ,$89.00 
536,6848,https://www.airbnb.com/rooms/6848,Rental unit in Brooklyn · ★4.57 · 2 bedrooms · 1 bed · 1 bath,15991,https://www.airbnb.com/users/show/15991,Allen & Irina,5/6/2009,t,1,1,40.70935,-73.95342,Entire home/apt,3,2,1,30,730,t,189,5,0,5/25/2009,2/4/2023,4.57,1,1.11,8/23/2023,f,$89.00 ,$89.00 
537,6848,https://www.airbnb.com/rooms/6848,Rental unit in Brooklyn · ★4.57 · 2 bedrooms · 1 bed · 1 bath,15991,https://www.airbnb.com/users/show/15991,Allen & Irina,5/6/2009,t,1,1,40.70935,-73.95342,Entire home/apt,3,2,1,30,730,t,189,5,0,5/25/2009,2/4/2023,4.57,1,1.11,8/24/2023,f,$89.00 ,$89.00 
538,6848,https://www.airbnb.com/rooms/6848,Rental unit in Brooklyn · ★4.57 · 2 bedrooms · 1 bed · 1 bath,15991,https://www.airbnb.com/users/show/15991,Allen & Irina,5/6/2009,t,1,1,40.70935,-73.95342,Entire home/apt,3,2,1,30,730,t,189,5,0,5/25/2009,2/4/2023,4.57,1,1.11,8/25/2023,f,$89.00 ,$89.00 
539,6848,https://www.airbnb.com/rooms/6848,Rental unit in Brooklyn · ★4.57 · 2 bedrooms · 1 bed · 1 bath,15991,https://www.airbnb.com/users/show/15991,Allen & Irina,5/6/2009,t,1,1,40.70935,-73.95342,Entire home/apt,3,2,1,30,730,t,189,5,0,5/25/2009,2/4/2023,4.57,1,1.11,8/26/2023,f,$89.00 ,$89.00 
540,6848,https://www.airbnb.com/rooms/6848,Rental unit in Brooklyn · ★4.57 · 2 bedrooms · 1 bed · 1 bath,15991,https://www.airbnb.com/users/show/15991,Allen & Irina,5/6/2009,t,1,1,40.70935,-73.95342,Entire home/apt,3,2,1,30,730,t,189,5,0,5/25/2009,2/4/2023,4.57,1,1.11,8/27/2023,f,$89.00 ,$89.00 
541,6848,https://www.airbnb.com/rooms/6848,Rental unit in Brooklyn · ★4.57 · 2 bedrooms · 1 bed · 1 bath,15991,https://www.airbnb.com/users/show/15991,Allen & Irina,5/6/2009,t,1,1,40.70935,-73.95342,Entire home/apt,3,2,1,30,730,t,189,5,0,5/25/2009,2/4/2023,4.57,1,1.11,8/28/2023,f,$89.00 ,$89.00 
542,6848,https://www.airbnb.com/rooms/6848,Rental unit in Brooklyn · ★4.57 · 2 bedrooms · 1 bed · 1 bath,15991,https://www.airbnb.com/users/show/15991,Allen & Irina,5/6/2009,t,1,1,40.70935,-73.95342,Entire home/apt,3,2,1,30,730,t,189,5,0,5/25/2009,2/4/2023,4.57,1,1.11,8/29/2023,f,$89.00 ,$89.00 
543,6848,https://www.airbnb.com/rooms/6848,Rental unit in Brooklyn · ★4.57 · 2 bedrooms · 1 bed · 1 bath,15991,https://www.airbnb.com/users/show/15991,Allen & Irina,5/6/2009,t,1,1,40.70935,-73.95342,Entire home/apt,3,2,1,30,730,t,189,5,0,5/25/2009,2/4/2023,4.57,1,1.11,8/30/2023,f,$89.00 ,$89.00 
544,6848,https://www.airbnb.com/rooms/6848,Rental unit in Brooklyn · ★4.57 · 2 bedrooms · 1 bed · 1 bath,15991,https://www.airbnb.com/users/show/15991,Allen & Irina,5/6/2009,t,1,1,40.70935,-73.95342,Entire home/apt,3,2,1,30,730,t,189,5,0,5/25/2009,2/4/2023,4.57,1,1.11,8/31/2023,f,$89.00 ,$89.00 
545,6872,https://www.airbnb.com/rooms/6872,Condo in New York · 1 bedroom · 1 bed · 1 shared bath,16104,https://www.airbnb.com/users/show/16104,Kae,5/7/2009,,2,2,40.80107,-73.94255,Private room,1,,1,30,180,t,1,1,0,6/5/2022,6/5/2022,5,2,0.08,7/31/2023,f,$65.00 ,$65.00 
546,6872,https://www.airbnb.com/rooms/6872,Condo in New York · 1 bedroom · 1 bed · 1 shared bath,16104,https://www.airbnb.com/users/show/16104,Kae,5/7/2009,,2,2,40.80107,-73.94255,Private room,1,,1,30,180,t,1,1,0,6/5/2022,6/5/2022,5,2,0.08,8/1/2023,f,$65.00 ,$65.00 
547,6872,https://www.airbnb.com/rooms/6872,Condo in New York · 1 bedroom · 1 bed · 1 shared bath,16104,https://www.airbnb.com/users/show/16104,Kae,5/7/2009,,2,2,40.80107,-73.94255,Private room,1,,1,30,180,t,1,1,0,6/5/2022,6/5/2022,5,2,0.08,8/2/2023,f,$65.00 ,$65.00 
548,6872,https://www.airbnb.com/rooms/6872,Condo in New York · 1 bedroom · 1 bed · 1 shared bath,16104,https://www.airbnb.com/users/show/16104,Kae,5/7/2009,,2,2,40.80107,-73.94255,Private room,1,,1,30,180,t,1,1,0,6/5/2022,6/5/2022,5,2,0.08,8/3/2023,f,$65.00 ,$65.00 
549,6872,https://www.airbnb.com/rooms/6872,Condo in New York · 1 bedroom · 1 bed · 1 shared bath,16104,https://www.airbnb.com/users/show/16104,Kae,5/7/2009,,2,2,40.80107,-73.94255,Private room,1,,1,30,180,t,1,1,0,6/5/2022,6/5/2022,5,2,0.08,8/4/2023,f,$65.00 ,$65.00 
550,6872,https://www.airbnb.com/rooms/6872,Condo in New York · 1 bedroom · 1 bed · 1 shared bath,16104,https://www.airbnb.com/users/show/16104,Kae,5/7/2009,,2,2,40.80107,-73.94255,Private room,1,,1,30,180,t,1,1,0,6/5/2022,6/5/2022,5,2,0.08,8/5/2023,f,$65.00 ,$65.00 
551,6872,https://www.airbnb.com/rooms/6872,Condo in New York · 1 bedroom · 1 bed · 1 shared bath,16104,https://www.airbnb.com/users/show/16104,Kae,5/7/2009,,2,2,40.80107,-73.94255,Private room,1,,1,30,180,t,1,1,0,6/5/2022,6/5/2022,5,2,0.08,8/6/2023,f,$65.00 ,$65.00 
552,6872,https://www.airbnb.com/rooms/6872,Condo in New York · 1 bedroom · 1 bed · 1 shared bath,16104,https://www.airbnb.com/users/show/16104,Kae,5/7/2009,,2,2,40.80107,-73.94255,Private room,1,,1,30,180,t,1,1,0,6/5/2022,6/5/2022,5,2,0.08,8/7/2023,f,$65.00 ,$65.00 
553,6872,https://www.airbnb.com/rooms/6872,Condo in New York · 1 bedroom · 1 bed · 1 shared bath,16104,https://www.airbnb.com/users/show/16104,Kae,5/7/2009,,2,2,40.80107,-73.94255,Private room,1,,1,30,180,t,1,1,0,6/5/2022,6/5/2022,5,2,0.08,8/8/2023,f,$65.00 ,$65.00 
554,6872,https://www.airbnb.com/rooms/6872,Condo in New York · 1 bedroom · 1 bed · 1 shared bath,16104,https://www.airbnb.com/users/show/16104,Kae,5/7/2009,,2,2,40.80107,-73.94255,Private room,1,,1,30,180,t,1,1,0,6/5/2022,6/5/2022,5,2,0.08,8/9/2023,f,$65.00 ,$65.00 
555,6872,https://www.airbnb.com/rooms/6872,Condo in New York · 1 bedroom · 1 bed · 1 shared bath,16104,https://www.airbnb.com/users/show/16104,Kae,5/7/2009,,2,2,40.80107,-73.94255,Private room,1,,1,30,180,t,1,1,0,6/5/2022,6/5/2022,5,2,0.08,8/10/2023,f,$65.00 ,$65.00 
556,6872,https://www.airbnb.com/rooms/6872,Condo in New York · 1 bedroom · 1 bed · 1 shared bath,16104,https://www.airbnb.com/users/show/16104,Kae,5/7/2009,,2,2,40.80107,-73.94255,Private room,1,,1,30,180,t,1,1,0,6/5/2022,6/5/2022,5,2,0.08,8/11/2023,f,$65.00 ,$65.00 
557,6872,https://www.airbnb.com/rooms/6872,Condo in New York · 1 bedroom · 1 bed · 1 shared bath,16104,https://www.airbnb.com/users/show/16104,Kae,5/7/2009,,2,2,40.80107,-73.94255,Private room,1,,1,30,180,t,1,1,0,6/5/2022,6/5/2022,5,2,0.08,8/12/2023,f,$65.00 ,$65.00 
558,6872,https://www.airbnb.com/rooms/6872,Condo in New York · 1 bedroom · 1 bed · 1 shared bath,16104,https://www.airbnb.com/users/show/16104,Kae,5/7/2009,,2,2,40.80107,-73.94255,Private room,1,,1,30,180,t,1,1,0,6/5/2022,6/5/2022,5,2,0.08,8/13/2023,f,$65.00 ,$65.00 
559,6872,https://www.airbnb.com/rooms/6872,Condo in New York · 1 bedroom · 1 bed · 1 shared bath,16104,https://www.airbnb.com/users/show/16104,Kae,5/7/2009,,2,2,40.80107,-73.94255,Private room,1,,1,30,180,t,1,1,0,6/5/2022,6/5/2022,5,2,0.08,8/14/2023,f,$65.00 ,$65.00 
560,6872,https://www.airbnb.com/rooms/6872,Condo in New York · 1 bedroom · 1 bed · 1 shared bath,16104,https://www.airbnb.com/users/show/16104,Kae,5/7/2009,,2,2,40.80107,-73.94255,Private room,1,,1,30,180,t,1,1,0,6/5/2022,6/5/2022,5,2,0.08,8/15/2023,f,$65.00 ,$65.00 
561,6872,https://www.airbnb.com/rooms/6872,Condo in New York · 1 bedroom · 1 bed · 1 shared bath,16104,https://www.airbnb.com/users/show/16104,Kae,5/7/2009,,2,2,40.80107,-73.94255,Private room,1,,1,30,180,t,1,1,0,6/5/2022,6/5/2022,5,2,0.08,8/16/2023,f,$65.00 ,$65.00 
562,6872,https://www.airbnb.com/rooms/6872,Condo in New York · 1 bedroom · 1 bed · 1 shared bath,16104,https://www.airbnb.com/users/show/16104,Kae,5/7/2009,,2,2,40.80107,-73.94255,Private room,1,,1,30,180,t,1,1,0,6/5/2022,6/5/2022,5,2,0.08,8/17/2023,f,$65.00 ,$65.00 
563,6872,https://www.airbnb.com/rooms/6872,Condo in New York · 1 bedroom · 1 bed · 1 shared bath,16104,https://www.airbnb.com/users/show/16104,Kae,5/7/2009,,2,2,40.80107,-73.94255,Private room,1,,1,30,180,t,1,1,0,6/5/2022,6/5/2022,5,2,0.08,8/18/2023,f,$65.00 ,$65.00 
564,6872,https://www.airbnb.com/rooms/6872,Condo in New York · 1 bedroom · 1 bed · 1 shared bath,16104,https://www.airbnb.com/users/show/16104,Kae,5/7/2009,,2,2,40.80107,-73.94255,Private room,1,,1,30,180,t,1,1,0,6/5/2022,6/5/2022,5,2,0.08,8/19/2023,f,$65.00 ,$65.00 
565,6872,https://www.airbnb.com/rooms/6872,Condo in New York · 1 bedroom · 1 bed · 1 shared bath,16104,https://www.airbnb.com/users/show/16104,Kae,5/7/2009,,2,2,40.80107,-73.94255,Private room,1,,1,30,180,t,1,1,0,6/5/2022,6/5/2022,5,2,0.08,8/20/2023,f,$65.00 ,$65.00 
566,6872,https://www.airbnb.com/rooms/6872,Condo in New York · 1 bedroom · 1 bed · 1 shared bath,16104,https://www.airbnb.com/users/show/16104,Kae,5/7/2009,,2,2,40.80107,-73.94255,Private room,1,,1,30,180,t,1,1,0,6/5/2022,6/5/2022,5,2,0.08,8/21/2023,f,$65.00 ,$65.00 
567,6872,https://www.airbnb.com/rooms/6872,Condo in New York · 1 bedroom · 1 bed · 1 shared bath,16104,https://www.airbnb.com/users/show/16104,Kae,5/7/2009,,2,2,40.80107,-73.94255,Private room,1,,1,30,180,t,1,1,0,6/5/2022,6/5/2022,5,2,0.08,8/22/2023,f,$65.00 ,$65.00 
568,6872,https://www.airbnb.com/rooms/6872,Condo in New York · 1 bedroom · 1 bed · 1 shared bath,16104,https://www.airbnb.com/users/show/16104,Kae,5/7/2009,,2,2,40.80107,-73.94255,Private room,1,,1,30,180,t,1,1,0,6/5/2022,6/5/2022,5,2,0.08,8/23/2023,f,$65.00 ,$65.00 
569,6872,https://www.airbnb.com/rooms/6872,Condo in New York · 1 bedroom · 1 bed · 1 shared bath,16104,https://www.airbnb.com/users/show/16104,Kae,5/7/2009,,2,2,40.80107,-73.94255,Private room,1,,1,30,180,t,1,1,0,6/5/2022,6/5/2022,5,2,0.08,8/24/2023,f,$65.00 ,$65.00 
570,6872,https://www.airbnb.com/rooms/6872,Condo in New York · 1 bedroom · 1 bed · 1 shared bath,16104,https://www.airbnb.com/users/show/16104,Kae,5/7/2009,,2,2,40.80107,-73.94255,Private room,1,,1,30,180,t,1,1,0,6/5/2022,6/5/2022,5,2,0.08,8/25/2023,f,$65.00 ,$65.00 
571,6872,https://www.airbnb.com/rooms/6872,Condo in New York · 1 bedroom · 1 bed · 1 shared bath,16104,https://www.airbnb.com/users/show/16104,Kae,5/7/2009,,2,2,40.80107,-73.94255,Private room,1,,1,30,180,t,1,1,0,6/5/2022,6/5/2022,5,2,0.08,8/26/2023,f,$65.00 ,$65.00 
572,6872,https://www.airbnb.com/rooms/6872,Condo in New York · 1 bedroom · 1 bed · 1 shared bath,16104,https://www.airbnb.com/users/show/16104,Kae,5/7/2009,,2,2,40.80107,-73.94255,Private room,1,,1,30,180,t,1,1,0,6/5/2022,6/5/2022,5,2,0.08,8/27/2023,f,$65.00 ,$65.00 
573,6872,https://www.airbnb.com/rooms/6872,Condo in New York · 1 bedroom · 1 bed · 1 shared bath,16104,https://www.airbnb.com/users/show/16104,Kae,5/7/2009,,2,2,40.80107,-73.94255,Private room,1,,1,30,180,t,1,1,0,6/5/2022,6/5/2022,5,2,0.08,8/28/2023,f,$65.00 ,$65.00 
574,6872,https://www.airbnb.com/rooms/6872,Condo in New York · 1 bedroom · 1 bed · 1 shared bath,16104,https://www.airbnb.com/users/show/16104,Kae,5/7/2009,,2,2,40.80107,-73.94255,Private room,1,,1,30,180,t,1,1,0,6/5/2022,6/5/2022,5,2,0.08,8/29/2023,f,$65.00 ,$65.00 
575,6872,https://www.airbnb.com/rooms/6872,Condo in New York · 1 bedroom · 1 bed · 1 shared bath,16104,https://www.airbnb.com/users/show/16104,Kae,5/7/2009,,2,2,40.80107,-73.94255,Private room,1,,1,30,180,t,1,1,0,6/5/2022,6/5/2022,5,2,0.08,8/30/2023,f,$65.00 ,$65.00 
576,6872,https://www.airbnb.com/rooms/6872,Condo in New York · 1 bedroom · 1 bed · 1 shared bath,16104,https://www.airbnb.com/users/show/16104,Kae,5/7/2009,,2,2,40.80107,-73.94255,Private room,1,,1,30,180,t,1,1,0,6/5/2022,6/5/2022,5,2,0.08,8/31/2023,f,$65.00 ,$65.00 
577,60666,https://www.airbnb.com/rooms/60666,Rental unit in New York · ★4.73 · 1 bedroom · 2 beds · 1.5 baths,256161,https://www.airbnb.com/users/show/256161,Wayne,10/7/2010,,4,12,40.81006,-73.94559,Private room,2,,2,3,30,t,268,40,5,1/3/2011,5/30/2023,4.73,4,1.77,7/31/2023,f,$100.00 ,$100.00 
578,60666,https://www.airbnb.com/rooms/60666,Rental unit in New York · ★4.73 · 1 bedroom · 2 beds · 1.5 baths,256161,https://www.airbnb.com/users/show/256161,Wayne,10/7/2010,,4,12,40.81006,-73.94559,Private room,2,,2,3,30,t,268,40,5,1/3/2011,5/30/2023,4.73,4,1.77,8/1/2023,f,$100.00 ,$100.00 
579,60666,https://www.airbnb.com/rooms/60666,Rental unit in New York · ★4.73 · 1 bedroom · 2 beds · 1.5 baths,256161,https://www.airbnb.com/users/show/256161,Wayne,10/7/2010,,4,12,40.81006,-73.94559,Private room,2,,2,3,30,t,268,40,5,1/3/2011,5/30/2023,4.73,4,1.77,8/2/2023,f,$100.00 ,$100.00 
580,60666,https://www.airbnb.com/rooms/60666,Rental unit in New York · ★4.73 · 1 bedroom · 2 beds · 1.5 baths,256161,https://www.airbnb.com/users/show/256161,Wayne,10/7/2010,,4,12,40.81006,-73.94559,Private room,2,,2,3,30,t,268,40,5,1/3/2011,5/30/2023,4.73,4,1.77,8/3/2023,f,$100.00 ,$100.00 
581,60666,https://www.airbnb.com/rooms/60666,Rental unit in New York · ★4.73 · 1 bedroom · 2 beds · 1.5 baths,256161,https://www.airbnb.com/users/show/256161,Wayne,10/7/2010,,4,12,40.81006,-73.94559,Private room,2,,2,3,30,t,268,40,5,1/3/2011,5/30/2023,4.73,4,1.77,8/4/2023,t,$140.00 ,$140.00 
582,60666,https://www.airbnb.com/rooms/60666,Rental unit in New York · ★4.73 · 1 bedroom · 2 beds · 1.5 baths,256161,https://www.airbnb.com/users/show/256161,Wayne,10/7/2010,,4,12,40.81006,-73.94559,Private room,2,,2,3,30,t,268,40,5,1/3/2011,5/30/2023,4.73,4,1.77,8/5/2023,t,$140.00 ,$140.00 
583,60666,https://www.airbnb.com/rooms/60666,Rental unit in New York · ★4.73 · 1 bedroom · 2 beds · 1.5 baths,256161,https://www.airbnb.com/users/show/256161,Wayne,10/7/2010,,4,12,40.81006,-73.94559,Private room,2,,2,3,30,t,268,40,5,1/3/2011,5/30/2023,4.73,4,1.77,8/6/2023,f,$100.00 ,$100.00 
584,60666,https://www.airbnb.com/rooms/60666,Rental unit in New York · ★4.73 · 1 bedroom · 2 beds · 1.5 baths,256161,https://www.airbnb.com/users/show/256161,Wayne,10/7/2010,,4,12,40.81006,-73.94559,Private room,2,,2,3,30,t,268,40,5,1/3/2011,5/30/2023,4.73,4,1.77,8/7/2023,f,$100.00 ,$100.00 
585,60666,https://www.airbnb.com/rooms/60666,Rental unit in New York · ★4.73 · 1 bedroom · 2 beds · 1.5 baths,256161,https://www.airbnb.com/users/show/256161,Wayne,10/7/2010,,4,12,40.81006,-73.94559,Private room,2,,2,3,30,t,268,40,5,1/3/2011,5/30/2023,4.73,4,1.77,8/8/2023,f,$100.00 ,$100.00 
586,60666,https://www.airbnb.com/rooms/60666,Rental unit in New York · ★4.73 · 1 bedroom · 2 beds · 1.5 baths,256161,https://www.airbnb.com/users/show/256161,Wayne,10/7/2010,,4,12,40.81006,-73.94559,Private room,2,,2,3,30,t,268,40,5,1/3/2011,5/30/2023,4.73,4,1.77,8/9/2023,f,$100.00 ,$100.00 
587,60666,https://www.airbnb.com/rooms/60666,Rental unit in New York · ★4.73 · 1 bedroom · 2 beds · 1.5 baths,256161,https://www.airbnb.com/users/show/256161,Wayne,10/7/2010,,4,12,40.81006,-73.94559,Private room,2,,2,3,30,t,268,40,5,1/3/2011,5/30/2023,4.73,4,1.77,8/10/2023,f,$100.00 ,$100.00 
588,60666,https://www.airbnb.com/rooms/60666,Rental unit in New York · ★4.73 · 1 bedroom · 2 beds · 1.5 baths,256161,https://www.airbnb.com/users/show/256161,Wayne,10/7/2010,,4,12,40.81006,-73.94559,Private room,2,,2,3,30,t,268,40,5,1/3/2011,5/30/2023,4.73,4,1.77,8/11/2023,f,$140.00 ,$140.00 
589,60666,https://www.airbnb.com/rooms/60666,Rental unit in New York · ★4.73 · 1 bedroom · 2 beds · 1.5 baths,256161,https://www.airbnb.com/users/show/256161,Wayne,10/7/2010,,4,12,40.81006,-73.94559,Private room,2,,2,3,30,t,268,40,5,1/3/2011,5/30/2023,4.73,4,1.77,8/12/2023,f,$140.00 ,$140.00 
590,60666,https://www.airbnb.com/rooms/60666,Rental unit in New York · ★4.73 · 1 bedroom · 2 beds · 1.5 baths,256161,https://www.airbnb.com/users/show/256161,Wayne,10/7/2010,,4,12,40.81006,-73.94559,Private room,2,,2,3,30,t,268,40,5,1/3/2011,5/30/2023,4.73,4,1.77,8/13/2023,f,$100.00 ,$100.00 
591,60666,https://www.airbnb.com/rooms/60666,Rental unit in New York · ★4.73 · 1 bedroom · 2 beds · 1.5 baths,256161,https://www.airbnb.com/users/show/256161,Wayne,10/7/2010,,4,12,40.81006,-73.94559,Private room,2,,2,3,30,t,268,40,5,1/3/2011,5/30/2023,4.73,4,1.77,8/14/2023,f,$100.00 ,$100.00 
592,60666,https://www.airbnb.com/rooms/60666,Rental unit in New York · ★4.73 · 1 bedroom · 2 beds · 1.5 baths,256161,https://www.airbnb.com/users/show/256161,Wayne,10/7/2010,,4,12,40.81006,-73.94559,Private room,2,,2,3,30,t,268,40,5,1/3/2011,5/30/2023,4.73,4,1.77,8/15/2023,f,$100.00 ,$100.00 
593,60666,https://www.airbnb.com/rooms/60666,Rental unit in New York · ★4.73 · 1 bedroom · 2 beds · 1.5 baths,256161,https://www.airbnb.com/users/show/256161,Wayne,10/7/2010,,4,12,40.81006,-73.94559,Private room,2,,2,3,30,t,268,40,5,1/3/2011,5/30/2023,4.73,4,1.77,8/16/2023,f,$100.00 ,$100.00 
594,60666,https://www.airbnb.com/rooms/60666,Rental unit in New York · ★4.73 · 1 bedroom · 2 beds · 1.5 baths,256161,https://www.airbnb.com/users/show/256161,Wayne,10/7/2010,,4,12,40.81006,-73.94559,Private room,2,,2,3,30,t,268,40,5,1/3/2011,5/30/2023,4.73,4,1.77,8/17/2023,f,$100.00 ,$100.00 
595,60666,https://www.airbnb.com/rooms/60666,Rental unit in New York · ★4.73 · 1 bedroom · 2 beds · 1.5 baths,256161,https://www.airbnb.com/users/show/256161,Wayne,10/7/2010,,4,12,40.81006,-73.94559,Private room,2,,2,3,30,t,268,40,5,1/3/2011,5/30/2023,4.73,4,1.77,8/18/2023,f,$140.00 ,$140.00 
596,60666,https://www.airbnb.com/rooms/60666,Rental unit in New York · ★4.73 · 1 bedroom · 2 beds · 1.5 baths,256161,https://www.airbnb.com/users/show/256161,Wayne,10/7/2010,,4,12,40.81006,-73.94559,Private room,2,,2,3,30,t,268,40,5,1/3/2011,5/30/2023,4.73,4,1.77,8/19/2023,f,$140.00 ,$140.00 
597,60666,https://www.airbnb.com/rooms/60666,Rental unit in New York · ★4.73 · 1 bedroom · 2 beds · 1.5 baths,256161,https://www.airbnb.com/users/show/256161,Wayne,10/7/2010,,4,12,40.81006,-73.94559,Private room,2,,2,3,30,t,268,40,5,1/3/2011,5/30/2023,4.73,4,1.77,8/20/2023,t,$100.00 ,$100.00 
598,60666,https://www.airbnb.com/rooms/60666,Rental unit in New York · ★4.73 · 1 bedroom · 2 beds · 1.5 baths,256161,https://www.airbnb.com/users/show/256161,Wayne,10/7/2010,,4,12,40.81006,-73.94559,Private room,2,,2,3,30,t,268,40,5,1/3/2011,5/30/2023,4.73,4,1.77,8/21/2023,t,$100.00 ,$100.00 
599,60666,https://www.airbnb.com/rooms/60666,Rental unit in New York · ★4.73 · 1 bedroom · 2 beds · 1.5 baths,256161,https://www.airbnb.com/users/show/256161,Wayne,10/7/2010,,4,12,40.81006,-73.94559,Private room,2,,2,3,30,t,268,40,5,1/3/2011,5/30/2023,4.73,4,1.77,8/22/2023,t,$100.00 ,$100.00 
600,60666,https://www.airbnb.com/rooms/60666,Rental unit in New York · ★4.73 · 1 bedroom · 2 beds · 1.5 baths,256161,https://www.airbnb.com/users/show/256161,Wayne,10/7/2010,,4,12,40.81006,-73.94559,Private room,2,,2,3,30,t,268,40,5,1/3/2011,5/30/2023,4.73,4,1.77,8/23/2023,t,$100.00 ,$100.00 
601,60666,https://www.airbnb.com/rooms/60666,Rental unit in New York · ★4.73 · 1 bedroom · 2 beds · 1.5 baths,256161,https://www.airbnb.com/users/show/256161,Wayne,10/7/2010,,4,12,40.81006,-73.94559,Private room,2,,2,3,30,t,268,40,5,1/3/2011,5/30/2023,4.73,4,1.77,8/24/2023,t,$100.00 ,$100.00 
602,60666,https://www.airbnb.com/rooms/60666,Rental unit in New York · ★4.73 · 1 bedroom · 2 beds · 1.5 baths,256161,https://www.airbnb.com/users/show/256161,Wayne,10/7/2010,,4,12,40.81006,-73.94559,Private room,2,,2,3,30,t,268,40,5,1/3/2011,5/30/2023,4.73,4,1.77,8/25/2023,t,$140.00 ,$140.00 
603,60666,https://www.airbnb.com/rooms/60666,Rental unit in New York · ★4.73 · 1 bedroom · 2 beds · 1.5 baths,256161,https://www.airbnb.com/users/show/256161,Wayne,10/7/2010,,4,12,40.81006,-73.94559,Private room,2,,2,3,30,t,268,40,5,1/3/2011,5/30/2023,4.73,4,1.77,8/26/2023,t,$140.00 ,$140.00 
604,60666,https://www.airbnb.com/rooms/60666,Rental unit in New York · ★4.73 · 1 bedroom · 2 beds · 1.5 baths,256161,https://www.airbnb.com/users/show/256161,Wayne,10/7/2010,,4,12,40.81006,-73.94559,Private room,2,,2,3,30,t,268,40,5,1/3/2011,5/30/2023,4.73,4,1.77,8/27/2023,t,$100.00 ,$100.00 
605,60666,https://www.airbnb.com/rooms/60666,Rental unit in New York · ★4.73 · 1 bedroom · 2 beds · 1.5 baths,256161,https://www.airbnb.com/users/show/256161,Wayne,10/7/2010,,4,12,40.81006,-73.94559,Private room,2,,2,3,30,t,268,40,5,1/3/2011,5/30/2023,4.73,4,1.77,8/28/2023,t,$100.00 ,$100.00 
606,60666,https://www.airbnb.com/rooms/60666,Rental unit in New York · ★4.73 · 1 bedroom · 2 beds · 1.5 baths,256161,https://www.airbnb.com/users/show/256161,Wayne,10/7/2010,,4,12,40.81006,-73.94559,Private room,2,,2,3,30,t,268,40,5,1/3/2011,5/30/2023,4.73,4,1.77,8/29/2023,f,$100.00 ,$100.00 
607,60666,https://www.airbnb.com/rooms/60666,Rental unit in New York · ★4.73 · 1 bedroom · 2 beds · 1.5 baths,256161,https://www.airbnb.com/users/show/256161,Wayne,10/7/2010,,4,12,40.81006,-73.94559,Private room,2,,2,3,30,t,268,40,5,1/3/2011,5/30/2023,4.73,4,1.77,8/30/2023,f,$100.00 ,$100.00 
608,60666,https://www.airbnb.com/rooms/60666,Rental unit in New York · ★4.73 · 1 bedroom · 2 beds · 1.5 baths,256161,https://www.airbnb.com/users/show/256161,Wayne,10/7/2010,,4,12,40.81006,-73.94559,Private room,2,,2,3,30,t,268,40,5,1/3/2011,5/30/2023,4.73,4,1.77,8/31/2023,f,$100.00 ,$100.00 
609,60673,https://www.airbnb.com/rooms/60673,Rental unit in New York · ★5.0 · 1 bedroom · 1 bed · 1 bath,249372,https://www.airbnb.com/users/show/249372,Cynthia,9/30/2010,,1,1,40.81562,-73.94674,Private room,2,,1,30,365,f,3,0,0,10/7/2018,10/20/2019,5,1,0.05,7/31/2023,f,$125.00 ,$125.00 
